id,author_id,topic,title,summary,body,town,image_path,views_count,likes_count,sort_order,published_at
"00000000-0000-0000-0000-000000003330","00000000-0000-0000-0000-000000002005","취미","기아 팬 성인여성분 동행구해요!","기아 팬 성인여성분 동행을 함께할 사람이나 정보를 찾고 있어요","제 친구들은 각자 다른팀들을 좋아해서 각 팀전때마다 가는게힘들더라구요ㅠㅠ그래서 동네사는 성인여성분 중 기아팬이시고 직관(인천/서울)같이 가실 분 구해봅니다 저도 성인여성입니다 ! 성인여성분만요 남성분들❌","왕길동","","5743","1","329","2026-05-22T13:49:25.005+00:00"
"00000000-0000-0000-0000-000000003331","00000000-0000-0000-0000-000000002022","동네친구","검암로얄파크씨티 검로푸 왕로푸 모임","싱글모임을 찾고 있어요","7080 싱글돌싱 모임방입니다 어서오세요 싱글모임 모임에 초대했어요💌 https://daangn.com/kr/share/community/ref/invite-group/9r2a8bimp1","백석동","","5730","0","330","2026-05-22T13:44:40.965+00:00"
"00000000-0000-0000-0000-000000003332","00000000-0000-0000-0000-000000002039","이사/시공","투인원 에어컨 가스 새는 곳 찾고","투인원 에어컨 가스 새는 곳 찾고 비용과 업체 정보를 묻고 있어요","가스 충전 해주실 업체 연락 주세요","계산동","","5823","0","331","2026-05-22T13:03:37.537+00:00"
"00000000-0000-0000-0000-000000003333","00000000-0000-0000-0000-000000002006","일반","김포내 젤 넓은 다이소가 어디 지점인가요?","김포내 젤 넓은 다이소가 어디 지점인가요를 추천받고 있어요","장기동인가요? 종류가 다양했으면 좋겠습니다","김포본동","","5821","0","332","2026-05-22T13:00:19.685+00:00"
"00000000-0000-0000-0000-000000003334","00000000-0000-0000-0000-000000002023","동네친구","같이 이야기하고 정보 공유하고 싶어요","지키을 찾고 있어요","우리 동네 보험 고민, 함께 이야기 나누실 분 찾아요! 안녕하세요! 동네 이웃분들과 일상 이야기를 나누고 싶어 글을 올립니다. 살다 보면 보험 때문에 고민되거나 궁금한 점이 생길 때가 있잖아요? 막상 물어볼 곳은 마땅치 않고, 가입 권유부터 받을까 봐 망설여지기도 하고요. 저는 보험이 '강요'가 아닌, 우리 가족과 일상을 지키는 '안전장치'가 되어야 한다고 생각합니다. 그래서 우리 동네에서 투명하고 올바르게 보험 정보를 공유하고, 함께 공부하며 서로 도움을 주고받을 수 있는 소중한 파트너를 찾고 있어요. 이런 분과 함께하고 싶어요: 보험 리모델링이나 가입이 고민이지만 어디서부터 시작할지 막막하신 분 상업적인 목적이 아닌, 정말 나에게 필요한 정보만 정직하게 알고 싶으신 분 가까운 이웃으로서 믿고 소통할 수 있는 분 부담 없이 편하게 대화 나누고 싶습니다. 궁금하신 점이 있다면 언제든 동네 채팅으로 말 걸어주세요! 따뜻한 차 한 잔 나누며 이야기 나누면 좋겠습니다","계산1동","","5781","0","333","2026-05-22T12:55:35.747+00:00"
"00000000-0000-0000-0000-000000003335","00000000-0000-0000-0000-000000002040","일반","검단 야시장","호반써밋1차 야시장 11시까지 하네요^^ 물차와서 오징어랑 회도있고 좋네요! 이야기를 나…","호반써밋1차 야시장 11시까지 하네요^^ 물차와서 오징어랑 회도있고 좋네요!","원당동","","5847","1","334","2026-05-22T12:55:08.642+00:00"
"00000000-0000-0000-0000-000000003336","00000000-0000-0000-0000-000000002007","일반","윗집 층간소음 배려가정???","애새끼 맨날 쳐 뛰고 발망치 개심한데 매트 좀 깔았다고 층간소음 배려가정 딱지 쳐 붙여…","애새끼 맨날 쳐 뛰고 발망치 개심한데 매트 좀 깔았다고 층간소음 배려가정 딱지 쳐 붙여 놓은거 개 역겹네 진짜 현관 공용부가 개판이면 99퍼 확률로 정신병자 사는 곳 입니다","불로동","","5905","3","335","2026-05-22T12:47:29.939+00:00"
"00000000-0000-0000-0000-000000003337","00000000-0000-0000-0000-000000002024","병원/약국","검단 도담동물의료센터 다녀왔어요~ ^^;저희 강아지 중성화 시기가되어서 ~수술비도 너무 좋은가격 ,선생님 간호사 분 넘나 친절하셔요~!","도담동물의료센터 추천을 기다리고 있어요","수술준비,중간중간 애타는보호자 배려하셔서 문자로 상황설명해주시고~ 감동^^ 저희 강아지 잘 회복하는 일만 남았네요^^","풍무동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057802953656033280","5881","1","336","2026-05-22T12:46:56.421+00:00"
"00000000-0000-0000-0000-000000003338","00000000-0000-0000-0000-000000002041","일반","앵무새를 잊어버렸어요","22일 오후7시30분경 군인아파트 뒷산에서 코뉴어파인애플코뉴어 를 잊어버렸어요 이야기를…","22일 오후7시30분경 군인아파트 뒷산에서 코뉴어(파인애플코뉴어) 를 잊어버렸어요 발견시 꼭 연락주세요 만약 발견하신다면 *갱구야*라고 불러주세요","금곡동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057794170591879168","5868","0","337","2026-05-22T12:16:10.046+00:00"
"00000000-0000-0000-0000-000000003339","00000000-0000-0000-0000-000000002008","운동","풍무동 인근 수영장 갈만한 곳 있을까요?","풍무동 인근 수영장 갈만한 곳 참여자나 운동 정보를 찾고 있어요","제목 그대로 입니다. 일산에서 풍무로 이사왔는데요 일산 살때는 고양체육관에서 수영을 했는데 김포는 어디가 좋은지 잘 모르겠네요. 추천해주시면 감사하겠습니다.","풍무동","","5885","0","338","2026-05-22T12:11:09.294+00:00"
"00000000-0000-0000-0000-000000003340","00000000-0000-0000-0000-000000002025","일반","혹시 성률 전시회","같이 가실분 있나요? 이야기를 나누고 있어요","같이 가실분 있으실까요?","효성동","","5883","0","339","2026-05-22T12:06:12.423+00:00"
"00000000-0000-0000-0000-000000003341","00000000-0000-0000-0000-000000002042","일반","Pc인터넷 속도 높이는방법있나요?","엘지망 사용하는데 빠르게 인터넷사용이 필요해서요 이야기를 나누고 있어요","엘지망 사용하는데 빠르게 인터넷사용이 필요해서요","심곡동","","5900","0","340","2026-05-22T11:54:46.284+00:00"
"00000000-0000-0000-0000-000000003342","00000000-0000-0000-0000-000000002009","맛집","장기역야장포차생겼네요 ㅎㅎ","장기역야장포차생겼네요 ㅎㅎ 추천을 기다리고 있어요","장기먹자에 야장포차오픈하셨네요 닭꼬치두있구 닭발이엄청맛있어요 서비스로 오징어부추전 주시네요 추천드려용","장기본동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057789609177665536","6061","1","341","2026-05-22T11:44:30.979+00:00"
"00000000-0000-0000-0000-000000003343","00000000-0000-0000-0000-000000002026","일반","근처에 왁뿌볼 파는곳 아시는 분 ㅠㅠ 왁뿌하고 싶어요ㅠㅠ","근처에 왁뿌볼 파는곳 아시는 분 ㅠㅠ 왁뿌하고 싶어요를 추천받고 있어요","ㅈㄱㄴ입니다 ㅎㅎ","불로대곡동","","5934","0","342","2026-05-22T11:33:36.737+00:00"
"00000000-0000-0000-0000-000000003344","00000000-0000-0000-0000-000000002043","일반","아라동 입술필러 추천","아라동 입술필러 추천을 기다리고 있어요","혹시 아라동 입술필러 잘하는 피부과 아시는 분 계시나용?? 가격도 넘 비싸지 않았으면 좋겠어요~~","당하동","","5970","0","343","2026-05-22T11:30:14.471+00:00"
"00000000-0000-0000-0000-000000003345","00000000-0000-0000-0000-000000002010","분실/실종","삼성카드 길에 떨어져있네요","삼성카드 목격이나 보관 사실을 알리고 있어요","KIM ****GON 삼성 탭탭 드라이브카드입니다 원당 소방서 사거리 엽떡앞에있어요","원당동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057785001465630720","5968","0","344","2026-05-22T11:25:58.964+00:00"
"00000000-0000-0000-0000-000000003346","00000000-0000-0000-0000-000000002027","반려동물","계양구 박촌 픽드랍 가능한 강아지유치원","혼자 있는 강아지의 주인을 찾고 있어요","안녕하세요 우리집 강쥐 강아지 유치원 보내고 싶어서 글 남겨요 혼자 찾아보는것도 한계여서 추천해주시면 감사하겠습니다 위치는 박촌이고요 픽드랍 가능했으면 좋겠습니다","계양1동","","5985","0","345","2026-05-22T11:22:33.494+00:00"
"00000000-0000-0000-0000-000000003347","00000000-0000-0000-0000-000000002044","이사/시공","세탁기 줄?","세탁기 줄 비용과 업체 정보를 묻고 있어요","혹시 이 세탁기 줄 교체해야하는데 어디서 구입할 수 있는지 아시는 분 계신가요?..","장기본동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057782961101651968","6040","0","346","2026-05-22T11:17:55.660+00:00"
"00000000-0000-0000-0000-000000003348","00000000-0000-0000-0000-000000002011","일반","오늘 야시장","하는 곳중에 술 먹을 수 있는 곳 있나요? 이야기를 나누고 있어요","하는 곳중에 술 먹을 수 있는 곳 있나요? 곱창 같은 거 파는,,","아라동","","6038","0","347","2026-05-22T11:14:59.706+00:00"
"00000000-0000-0000-0000-000000003349","00000000-0000-0000-0000-000000002028","일반","층간소음 어떻게 대처하세요?","층간소음 어떻게 대처하세요를 추천받고 있어요","발망치 쾅쾅찍고 한번 들리면 가구옮기는 소리에 올라갈때마다 역으로 자기는 안그런다 역으로 화내는데..ㅎㅎ 윗집은 한 오십대 혼자사는 아저씨에요 아님 근육남 대동해서 좀 세게 말해야하나 싶기도하네요 이미 세게 말하고 오기는 했어요. 그럴때마다 소리지르면서 안했다고 우기기만하시고; 몇달참다 이번에 두번째로 찾아간건데 대화할때마다 말도 바뀌시고 정신이 어디 아프신건지.. (저녁에 일한다하더니 아침에 가신다며..) 진짜 신고를 해야할까요? 지는 하라그러는데.. 대처 안될거같으면 저랑 양옆윗집 다니면서 시끄럽다고 주의주실분도 찾아봅니다. 무조건 확실하게 해드리고 근육남이거나 문신있으신분들도 댓글좀 부탁드립니다.","고촌읍","","6169","0","348","2026-05-22T11:11:23.328+00:00"
"00000000-0000-0000-0000-000000003350","00000000-0000-0000-0000-000000002045","생활/편의","보쌈트럭","보쌈트럭 정보를 묻거나 나누고 있어요","보쌈트럭 보신분 계신가요","계산동","","6178","1","349","2026-05-22T10:28:55.763+00:00"
"00000000-0000-0000-0000-000000003351","00000000-0000-0000-0000-000000002012","운동","운양동 크로스핏","운양동 크로스핏 참여자나 운동 정보를 찾고 있어요","크로스핏 해보신분 있나요? 어떤지 궁금해요 혹시 같이 등록하면 할인된다고 해서 같이 하실분?!","운양동","","6127","0","350","2026-05-22T09:48:54.572+00:00"
"00000000-0000-0000-0000-000000003352","00000000-0000-0000-0000-000000002029","생활/편의","방충망 수선","방충망 수선 정보를 묻거나 나누고 있어요","방충망 옆이 이렇게 벌어졌어요 어떻게 고치는지 아시는분이나, 혹시 수선해주실 분 있나요?","운양동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057759674084327424","6106","0","351","2026-05-22T09:45:54.488+00:00"
"00000000-0000-0000-0000-000000003353","00000000-0000-0000-0000-000000002046","반려동물","강아지 포메","강아지 포메 목격이나 보호 소식을 나누고 있어요","잃어버리신분 아시아드 근처에서 불렀더니 품에 안기더라고요ㅠㅜ 근데 도로에 막 들어가려고 해서 잡아놧어요..","심곡동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057753913211109376","6316","2","352","2026-05-22T09:22:44.110+00:00"
"00000000-0000-0000-0000-000000003354","00000000-0000-0000-0000-000000002013","동네친구","동네친구 하실분","동네친구을 찾고 있어요","김포에 이사온지 얼마 안돼서 친구가 많이 없습니다 06년생 남자고 성별 상관없이 친구가 됐으면 좋겠습니다!","장기동","","6143","2","353","2026-05-22T09:06:06.386+00:00"
"00000000-0000-0000-0000-000000003355","00000000-0000-0000-0000-000000002030","운동","강서구 혼성풋살팀입니다 금일 용병구해요~","강서구 혼성풋살팀입니다 금일 용병 참여자나 운동 정보를 찾고 있어요","안녕하세요~ 금일 20시 개화풋살장에서 같이 운동하실 남,여 게스트구합니다~~ 혼성팀이다보니 빡게임보다는 즐겁게 운동하실분 연락주세요~~","장기동","","6138","0","354","2026-05-22T08:44:57.352+00:00"
"00000000-0000-0000-0000-000000003356","00000000-0000-0000-0000-000000002047","분실/실종","데이식스 인이어 이어폰 잃어버렸어요...","가방을 찾고 있어요","아시아드역 -> 검암역 -> 계양역 -> 아라역 이렇게 왔는데 정신 차리고 보니 가방에 달아놨던 인이어 이어폰이 안 보이네요... 정말 아끼던 건데 찾기 힘들겠죠...?🥲","아라동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057743931546583040","6155","0","355","2026-05-22T08:43:06.940+00:00"
"00000000-0000-0000-0000-000000003357","00000000-0000-0000-0000-000000002014","일반","유심 생겼네요","유심 생겼네요를 추천받고 있어요","통신사 5월 이벤트 한다고 해서 검색 하다가 블로그에 추천인 링크 눌렀더니 유심을 준다고 해서 어제 받았네요. 추천한 요금제가 월0원 이라고 해서 가입신청 했는데 1만6천원이라고 문자가 와서 취소 했네요. 네이버페이도 준다고 해서요.","장항2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057737722812354560","6172","0","356","2026-05-22T08:21:24.835+00:00"
"00000000-0000-0000-0000-000000003358","00000000-0000-0000-0000-000000002031","맛집","한라청구 곱창트럭","한라청구 곱창트럭 추천을 기다리고 있어요","한라청구 금요장에 오는 곱창트럭 번호 아시는분!? 혹시 사진 가지고 계시는 분 있으신가요🥲","사우동","","6219","1","357","2026-05-22T08:20:36.047+00:00"
"00000000-0000-0000-0000-000000003359","00000000-0000-0000-0000-000000002048","일반","월미도에 이런곳이 있을까 싶은.","뷰를 보면서, 순대국밥을 먹을수 있는곳이 있을까요?? 이야기를 나누고 있어요","뷰를 보면서, 순대국밥을 먹을수 있는곳이 있을까요?? 왠지,그런곳이 있다면, 참 좋을텐데","효성2동","","6331","1","358","2026-05-22T08:14:05.020+00:00"
"00000000-0000-0000-0000-000000003360","00000000-0000-0000-0000-000000002015","일반","홍삼 먹네요","라디오에서 당첨 됐네요. 이야기를 나누고 있어요","라디오에서 당첨 됐네요. 요즘 살도 많이 빠지고 치아도 빼서(풍치) 위도 줄었는지 소식 하네요. 옆구리도 가끔 쑤시고요. 제가 영양제를 잘 안 먹네요. 그런데 요즘은 먹어야 할거 같았는데 홍삼이 왔네요. 먹고 건강해졌으면 좋겠네요.","장항2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057736647604514816","6234","1","359","2026-05-22T08:13:45.267+00:00"
"00000000-0000-0000-0000-000000003361","00000000-0000-0000-0000-000000002032","일반","동네친구 관련 질문","동네친구 관련을 궁금해하고 있어요","여기 당근에서 동네친구를 구한다거나 밥 먹자는 등 그런 글이 많이 보이던데 관계가 오래 유지 되는지, 무슨 심리로 친구를 구하는건지 궁금해서 글 써봅니다. 뭐.. 누구를 만나든 본인 자유긴하지만 요즘 이상한 사람들 많고 흉흉한 세상이라 사람 만나는 것에 있어서 조심했으면 좋겠어요 오늘 하루도 행복한 하루 되세요","당하동","","6537","8","360","2026-05-22T08:06:02.764+00:00"
"00000000-0000-0000-0000-000000003362","00000000-0000-0000-0000-000000002049","일반","남자의 힘","유튜브에서 당첨 됐네요. 이야기를 나누고 있어요","유튜브에서 당첨 됐네요. 남자 한테 좋다고 하고 피로에도 좋다고 하네요. 먹어 봐야 겠지만 솔로라 힘 쓸때가 없네요ㅎㅎ","장항2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057734225988370432","6257","0","361","2026-05-22T08:04:08.973+00:00"
"00000000-0000-0000-0000-000000003363","00000000-0000-0000-0000-000000002016","취미","메가콘서트 가시는분들 있나요?","메가콘서트 동행이나 참석자를 찾고 있어요","이번 5월 30일에 메가 콘서트 갔다가 돌아올 때 택시팟 구해서 오려고 하는데 혹시 관심 있으신 분들 있나요? 9시 끝나는거 예정인데 영종도에서 빠져나오는거 헬이라 택시팟 필수인데 동네에는 메가콘 가는사람이 없나 잘 안구해져서","불로동","","6274","0","362","2026-05-22T08:03:45.339+00:00"
"00000000-0000-0000-0000-000000003364","00000000-0000-0000-0000-000000002033","분실/실종","혹시라도 올려봅니다","혹시라도 올려봅니다를 찾고 있어요","주인분 !! 얼른 찾아가세요 ㅠ_ㅠ","풍무동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057731797697265664","6381","3","363","2026-05-22T07:54:48.370+00:00"
"00000000-0000-0000-0000-000000003365","00000000-0000-0000-0000-000000002050","일반","🔮0원!! 무료 타로 봐드려요~!!🔮","동네 이웃에게 무료 타로를 봐주고 있어요","안녕하세요 이웃님들~ 타로 카드를 독학 중인 동네 주민1입니다ㅎㅎ 연애, 학업, 진로, 커리어 등등 다 봐드려요! 제 타로의 성격은 우선 기본적인 내담자 분의 성향을 먼저 보고 그 위에 질문을 얹어서 상담해드리는 방식을 씁니당. 하루 매일 선착순 3분만 봐드리고 복채로 간단한 후기 한 줄 채팅창에 써주시면 됩니다!(마감되면 댓글로 해당 날짜와 함께 알려드려용) 원활한 리딩을 위해 현재 상황+구체적인 질문 1개를 채팅으로 써서 보내주세요☺️ 리딩은 당근 채팅으로 카드 사진과 함께 정성스러운 해석을 보내드리는 방식으로 진행됩니다! 요모조모 뜯어보고 내담자님의 성향을 나타내는 카드에 톤을 맞춰 최종 리딩을 써드리기에 시간이 조금 걸릴 수도 있는 점 양해 부탁드려요!🥲 그럼 모두들 행복한 주말 되세요!!","아라동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057735936387764224","6536","0","364","2026-05-22T07:50:04.392+00:00"
"00000000-0000-0000-0000-000000003366","00000000-0000-0000-0000-000000002017","생활/편의","생수 저렴한 곳 알려주세요~!","생수 저렴한 곳 알려주세요 정보를 묻거나 나누고 있어요","배달 가능하고 저렴한 곳이면 좋겠어요~! 많은 추천 부탁드립니다^^","심곡동","","6366","2","365","2026-05-22T07:40:35.475+00:00"
"00000000-0000-0000-0000-000000003367","00000000-0000-0000-0000-000000002034","일반","제미나이 프로 4개월권 판매글 보면 사지마세요 무료로 이용 가능합니다","제미나이 프로 4개월권 판매글 보면 사지마세요 무료로 이용 가능합니다를 궁금해하고 있어요","유튜브에서 무료로 사용 가능한 방법 나와있습니다 https://youtu.be/aIuAfegrUtc?si=TGKTRG4V3-6o4cQo 이걸 9천원이나 받고 버젓이 판매하길래 물어보니 차단당했네요","원당동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057727381282201600","6353","1","366","2026-05-22T07:37:24.281+00:00"
"00000000-0000-0000-0000-000000003368","00000000-0000-0000-0000-000000002001","일반","잇몸 영양제","며칠전 6개월 정기점검 받으러 치과 갔는데 앧스레이 사진을 찍었는데 아래 앞니 하나가 잇…","며칠전 6개월 정기점검 받으러 치과 갔는데 앧스레이 사진을 찍었는데 아래 앞니 하나가 잇몸이 조금 깍였? 다고 하네요. 그래서 잇몸뼈에 좋은 영양제 3개월치 구입 했네요. 패키지로 앗몸 치약도 들어 있네요. 블로그 리뷰 하면 1개월 더 준다고 해서 올렸는데 당첨 되서 보내 준다고 하네요","장항2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057722935119233024","6359","0","367","2026-05-22T07:25:46.027+00:00"
"00000000-0000-0000-0000-000000003369","00000000-0000-0000-0000-000000002018","취미","키보드, 여성보컬 구함","키보드, 여성보컬 구함을 함께할 사람이나 정보를 찾고 있어요","계양 드림뮤직홀 수요일 직밴입니다. 18~21시","계양1동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057723460527337472","6376","0","368","2026-05-22T07:24:42.212+00:00"
"00000000-0000-0000-0000-000000003370","00000000-0000-0000-0000-000000002035","일반","시원 냉면, 막국수","5월 역대급 더위라 올해는 냉면, 막국수를 빨리 먹네요. 이야기를 나누고 있어요","5월 역대급 더위라 올해는 냉면, 막국수를 빨리 먹네요.","장항2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057722325405745152","6423","1","369","2026-05-22T07:18:11.165+00:00"
"00000000-0000-0000-0000-000000003371","00000000-0000-0000-0000-000000002002","이사/시공","이사","이사 비용과 업체 정보를 묻고 있어요","심곡동이사했어용","심곡동","","6467","0","370","2026-05-22T07:15:18.804+00:00"
"00000000-0000-0000-0000-000000003372","00000000-0000-0000-0000-000000002019","이사/시공","간판 제어장치 수리 문의드려요~~","간판 제어장치 수리 문의드려요 비용과 업체 정보를 묻고 있어요","간판제어장치 고장으로 영엉장 간판에 불이 안들어오는데 혹시 봐주실 수 있는 분 계실까요? 급해서 올려봅니다~","계양3동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057721094546489344","6446","0","371","2026-05-22T07:13:32.817+00:00"
"00000000-0000-0000-0000-000000003373","00000000-0000-0000-0000-000000002036","운동","축구/풋살","축구/풋살 참여자나 운동 정보를 찾고 있어요","일요일 완전 오전에 6 ~10쯤에 축구나 풋살하는 그룹 있나요??","걸포동","","6444","0","372","2026-05-22T07:02:10.401+00:00"
"00000000-0000-0000-0000-000000003374","00000000-0000-0000-0000-000000002003","일반","영화보기","혹시7시에 용산에서마이클젝슨영화보고싶은사람있을까요 이야기를 나누고 있어요","혹시7시에 용산에서마이클젝슨영화보고싶은사람있을까요 제친구가무슨일이있어서 못가게되서한장남아요","오류동","","6499","0","373","2026-05-22T06:56:07.287+00:00"
"00000000-0000-0000-0000-000000003375","00000000-0000-0000-0000-000000002020","맛집","롯데캐슬 304동 앞에 처갓집본사 푸드트럭이 왔네용","롯데캐슬 304동 앞에 처갓집본사 푸드트럭이 왔네용 후기나 방문 정보를 나누고 있어요","한마리에 14,000원에 팔고 있어요 언능 다들 오세용!!","운양동","","6511","3","374","2026-05-22T06:38:27.860+00:00"
"00000000-0000-0000-0000-000000003376","00000000-0000-0000-0000-000000002037","일반","유기견","동네에서 본 강아지 소식을 나누고 있어요","혹시 아이 잃어버니신분 계실까요? 마전동입니다 아직 애기 같아요~","마전동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057711896393936896","6740","5","375","2026-05-22T06:36:02.415+00:00"
"00000000-0000-0000-0000-000000003377","00000000-0000-0000-0000-000000002004","동네친구","자취생인데 정수기 고민중이에요..","자취방 정수기 선택을 고민하고 있어요","1인 가구인데 자취방에 놓기 좋은 작은 정수기 있을까요? 렌탈료 비쌀까봐 걱정돼요 ㅠㅠ","시천동","","6759","0","376","2026-05-22T06:34:44.127+00:00"
"00000000-0000-0000-0000-000000003378","00000000-0000-0000-0000-000000002021","일반","지난주,창원에서 행복했던.","할머니의 백세잔치, 꽃보다 이야기를 나누고 있어요","할머니의 백세잔치, 꽃보다 아름다운 백세. 젤리랑,아기 자동차 그릇이 넘 귀여운~~~","효성2동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057711164601319424","6654","1","377","2026-05-22T06:33:42.054+00:00"
"00000000-0000-0000-0000-000000003379","00000000-0000-0000-0000-000000002038","일반","거실전등 갑자기 부웅~소리나고 시커멓게변하면서 어두워져","거실led전등이 소리나면서 시커멓게 변하는데 겁나서 일단 껐어요 이야기를 나누고 있어요","거실led전등이 소리나면서 시커멓게 변하는데 겁나서 일단 껐어요 교체해야될것같은데 학주시던 당근수리 사장님이 못오신대요:; 거실이라 당장 교체해야 생활하는데 혹시 오실수 있는분 계세요? 저흰 주자공원앞4층빌라에요~","연희동","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232057713907592306688","6603","0","378","2026-05-22T06:30:38.714+00:00"
"00000000-0000-0000-0000-000000003380","00000000-0000-0000-0000-000000002005","동네친구","6월 주말에요","킨텍스 주변 주말 나들이 정보를 묻고 있어요","6월 주말에 킨텍스에서 뭐 볼만한거 있을까요? 부모님 이사 오시는데 이사 다하고 주말에 근처에서 구경이라도 할까 싶어서요~","운양동","","6639","0","379","2026-05-22T06:29:17.291+00:00"
"00000000-0000-0000-0000-000000003381","00000000-0000-0000-0000-000000002022","고민/사연","어금니 때운거 빠져서 당황스럽네요 ;;","어금니 때운거 빠져서 당황스럽네요 ;;에 대해 조언을 구하고 있어요","점심먹다가 갑자기 입안에 딱딱한 게 느껴져서 뭔가 했더니.. 충치로 어금니 때운 게 그냥 빠져버렸어요ㅠㅠ 지금 치아가 약간 깨진거처럼 찝찝하고 신경쓰여서 병원 바로 가야 할 거 같은데 혹시 검단에서 이런 거 꼼꼼하게 해결해주는 치과 있을까요? 경험 있으신 분 있으면 댓글 좀 부탁드려요ㅠㅠ","당하동","","6751","0","380","2026-05-22T06:25:30.483+00:00"
"00000000-0000-0000-0000-000000003382","00000000-0000-0000-0000-000000002039","일반","김포시 지역사회문제","김포시 지역사회문제를 나누고 있어요","안녕하세요 저는 ""김포의 지역사회문제를 탐구하고 지역 발전 방안 제안하기"" 주제탐구를 하는 고3 학생입니다 김포의 사회문제 3가지를 선정하고 해결책을 모색한 뒤 김포시장께 제안하는 목적으로 탐구를 진행하려고 합니다 그래서 다양한 의견들을 수렴해야 하는데 우리 김포의 사회문제가 무엇이라고 생각하시는지 알려주신다면 최대한 반영해서 개선될 수 있게 건의하겠습니다 한 번만 참여 부탁드립니다","장기동","","6608","1","381","2026-05-22T06:09:30.714+00:00"
"00000000-0000-0000-0000-000000003383","00000000-0000-0000-0000-000000002006","일반","요즘 택배 문 앞이 아닌 밖에 쌓아두나요?","병원다녀오면서 빌라단지들 천천히 걸어가는데 냉장포장 박스부터 택배 박스들이 각각 빌라 들…","병원다녀오면서 빌라단지들 천천히 걸어가는데 냉장포장 박스부터 택배 박스들이 각각 빌라 들어가는 인도에 차곡차곡 쌓여있던데 저희집까지 오는데 택배기사님이 저희 빌라 옆에도 택배를 인도에 차곡차곡 쌓아두시더라고요. 꽤 많이 그렇게 해두셨던데 그런건 처음봐서 놀랍네요. 몇몇 빌라집 그렇게 두는 정도가 아니라 길가에 걸어가는 내내 그렇게 두니 분실위험 없나 싶고 기사님도 자꾸 저희를 힐끔힐끔 쳐다보길래 물어보기도 뭐해서 후다닥 들어왔어요.","당하동","","6652","0","382","2026-05-22T05:56:37.838+00:00"
"00000000-0000-0000-0000-000000003384","00000000-0000-0000-0000-000000002023","동네친구","진짜 동네친구 구합니다","함께 영화 볼 이웃을 찾고 있어요","✅️이런친구 구함 1.직업이 있고 건실한,생활루틴 정확히있는 평범하고 바른생각을 가진 보통의 이웃 2. 음주가무 즐기지않습니다 함께 산책하거나 , 영화보거나, 밥먹거나, 카페가서 수다떨거나 책읽으러 가거나 하는 소박한 일상들 같이하면 좋겠어요 (날좋은날 맥주한잔 같이하는정도 좋아요😁) 3.여미새들 극혐합니다. 찔러보지말고, 한번 어떻게 해보려고 이성적인 접근하는거 개찐따같아용ㅜㅜ 호감가면 내가 알아서 할게요😀 청라살아요 30중반여자입니다 90~94사이 친구면 소통이 더 편할것같아요 남,녀 안가립니다 편하게 종종 놀사람 여기여기붙어라!!","심곡동","","6908","1","383","2026-05-22T05:40:17.811+00:00"
"00000000-0000-0000-0000-000000003385","00000000-0000-0000-0000-000000002040","일반","홍보글은 어디서 작성하나요?","홍보글은 어디서 작성하나요를 추천받고 있어요","안녕하세요 영어과외 관련 홍보글 작성하고싶은데 어느방에 써야 적합할까요?","금곡동","","6648","0","384","2026-05-22T05:34:55.770+00:00"
"00000000-0000-0000-0000-000000003386","00000000-0000-0000-0000-000000002007","일반","오늘 아라역 스시이안앤 오픈이래요","다들 아시려나요? 이야기를 나누고 있어요","다들 아시려나요? 혹시나 해서 올려봐요ㅋㅋ 동네에 맛집 하나 더 생겨서 넘 좋네요 매일 가던 곳만 갔었는데 신선해서 좋아요 다들 맛점 하세요~","아라동","","6733","1","385","2026-05-22T05:34:12.172+00:00"
